variety,count,avg_price,min_price,max_price,stddev_price,cv
开心果,71,96.36619718309859,93.0,98.0,1.5513997055168092,0.016099003082679544
金顶红,18,27.77777777777778,27.0,28.0,0.42779263194649847,0.015400534750073944
羊蹄,717,29.616457461645748,29.0,30.0,0.44537631121669885,0.01503813586731213
羊肠,717,28.20223152022315,28.0,29.0,0.4019443483527057,0.014252217880860986
鸡脖子,717,9.928033472803348,9.8,10.5,0.14135481327336977,0.014237946886520303
秦杏,14,9.535714285714286,9.5,10.0,0.1336306209562121,0.014013698077805012
123（沙果）,52,4.515384615384615,4.5,4.8,0.06066499260117097,0.013435177237056603
七月红梨,38,4.144736842105263,4.1,4.2,0.05038966228735696,0.01215750582171152
猕猴桃（红阳）,199,18.944723618090453,18.0,19.0,0.22909527592132872,0.012092827561895069
牛油,717,10.027196652719665,10.0,10.5,0.11347522846336909,0.011316745087730113
梨,24,25.0,25.0,25.0,0.0,0.0
晚蜜桃,15,5.5,5.5,5.5,0.0,0.0
龙丰（沙果）,16,5.8,5.8,5.8,0.0,0.0
猕猴桃（亚特),26,7.0,7.0,7.0,0.0,0.0
红花荔枝,16,29.0,29.0,29.0,0.0,0.0
24号,12,5.0,5.0,5.0,0.0,0.0
角螺,84,73.0,73.0,73.0,0.0,0.0
竹蛏子,84,25.0,25.0,25.0,0.0,0.0
绿茶南瓜子,71,33.0,33.0,33.0,0.0,0.0
猕猴桃（海沃德）,102,7.0,7.0,7.0,0.0,0.0
黄豆芽,717,1.76,1.76,1.76,0.0,0.0
绿豆芽,717,1.96,1.96,1.96,0.0,0.0
青柚,70,21.0,21.0,21.0,0.0,0.0
冬桃,34,5.3,5.3,5.3,0.0,0.0
